Rossz,Szomszedos,Szep. 25--27.,Okt. 2--4.,Okt. 9--11.,Okt. 16--18.,Oszi szunet,Nov. 6--8.,Nov. 13--15.,Nov. 20--22.,Nov. 27--29.,Dec. 4--6.,Dec. 11--13.,Dec. 18--20.,Jan. 8--10.,Jan. 15--17.,Jan. 22--24.,Jan. 29--31.
5,1,,Lemur,,Okapi,,,Monguz,,Hetedikesek,,B,,Beluga,ZsB,,ZsA
5,1,,Lemur,,Okapi,,Beluga,,,Hetedikesek,,B,,Monguz,ZsB,,ZsA
5,1,,Lemur,,Okapi,,ZsA,Beluga,,Hetedikesek,,B,,Monguz,,ZsB,
5,1,,Lemur,,Okapi,,ZsB,Beluga,,Hetedikesek,,B,,Monguz,,ZsA,
5,1,,Lemur,,Okapi,,,Beluga,,Hetedikesek,,B,,Monguz,,ZsB,ZsA
5,1,,Lemur,,Okapi,,ZsA,,Beluga,Hetedikesek,,B,,Monguz,,ZsB,
5,1,,Lemur,,Okapi,,ZsB,,Beluga,Hetedikesek,,B,,Monguz,,ZsA,
5,1,,Lemur,,ZsA,,Beluga,,Okapi,Hetedikesek,,B,,Monguz,,ZsB,
5,1,,Lemur,,ZsB,,Beluga,,Okapi,Hetedikesek,,B,,Monguz,,ZsA,
5,1,,Lemur,,ZsA,,ZsB,,Okapi,Hetedikesek,,B,,Monguz,,Beluga,
5,1,,Lemur,,ZsB,,ZsA,,Okapi,Hetedikesek,,B,,Monguz,,Beluga,
5,1,,Lemur,,ZsB,,,Beluga,,Hetedikesek,,B,,Monguz,Okapi,,ZsA
5,1,,ZsA,,Okapi,,Beluga,Monguz,,Hetedikesek,,B,,Lemur,,ZsB,
5,1,,ZsA,,Okapi,,ZsB,Monguz,,Hetedikesek,,B,,Lemur,,Beluga,
5,1,,ZsA,,Okapi,,,Monguz,,Hetedikesek,,B,,Lemur,ZsB,,Beluga
5,1,,ZsA,,Okapi,,,Beluga,,Hetedikesek,,B,,Monguz,ZsB,,Lemur
5,1,Lemur,,Monguz,,,Beluga,,Okapi,,Hetedikesek,B,,ZsB,,ZsA,
5,1,Lemur,,Monguz,,,ZsA,,Okapi,,Hetedikesek,B,,Beluga,,ZsB,
5,1,Lemur,,Monguz,,,ZsB,,Okapi,,Hetedikesek,B,,Beluga,,ZsA,
5,1,Lemur,,Monguz,,,ZsA,,Okapi,,Hetedikesek,B,,ZsB,,Beluga,
5,1,Lemur,,Monguz,,,ZsA,,Okapi,,Hetedikesek,B,,,ZsB,,Beluga
5,1,Lemur,,Monguz,,,ZsB,,Beluga,,Hetedikesek,B,,,Okapi,,ZsA
5,1,Lemur,,ZsB,,,Beluga,,Okapi,,Hetedikesek,B,,Monguz,,ZsA,
5,1,Lemur,,ZsB,,,ZsA,,Okapi,,Hetedikesek,B,,Monguz,,Beluga,
5,1,,Lemur,,Okapi,,ZsA,,Beluga,,Hetedikesek,B,,Monguz,,ZsB,
5,1,,Lemur,,Okapi,,ZsB,,Beluga,,Hetedikesek,B,,Monguz,,ZsA,
5,1,,Lemur,,ZsA,,Beluga,,Okapi,,Hetedikesek,B,,Monguz,,ZsB,
5,1,,Lemur,,ZsB,,Beluga,,Okapi,,Hetedikesek,B,,Monguz,,ZsA,
5,1,,Lemur,,ZsA,,ZsB,,Okapi,,Hetedikesek,B,,Monguz,,Beluga,
5,1,,Lemur,,ZsB,,ZsA,,Okapi,,Hetedikesek,B,,Monguz,,Beluga,
5,1,,ZsA,Monguz,,,Beluga,,Okapi,,Hetedikesek,,Lemur,,ZsB,,B
5,1,Lemur,,Monguz,,,Beluga,,Okapi,,ZsA,Hetedikesek,,,ZsB,,B
5,1,Lemur,,Monguz,,,ZsA,Beluga,,Okapi,,Hetedikesek,,,ZsB,,B
5,1,Lemur,,Monguz,,,ZsA,,Beluga,Okapi,,Hetedikesek,,,ZsB,,B
5,1,,Lemur,,B,,,Beluga,,Okapi,,Hetedikesek,,Monguz,ZsB,,ZsA
5,1,,Lemur,,ZsA,,,Beluga,,Okapi,,Hetedikesek,,Monguz,ZsB,,B
5,1,,ZsA,,Okapi,,,Beluga,,Lemur,,Hetedikesek,,Monguz,ZsB,,B
5,1,Lemur,,Monguz,,,Beluga,,Okapi,,B,,Hetedikesek,,ZsB,ZsA,
5,1,Lemur,,Monguz,,,Beluga,,Okapi,,ZsA,,Hetedikesek,,B,ZsB,
5,1,Lemur,,Monguz,,,,Beluga,Okapi,,B,,Hetedikesek,,ZsB,,ZsA
5,1,Lemur,,Monguz,,,ZsA,,Okapi,,B,,Hetedikesek,,ZsB,Beluga,
5,1,Lemur,,Monguz,,,ZsB,,Okapi,,ZsA,,Hetedikesek,,B,Beluga,
5,1,Lemur,,Monguz,,,ZsA,,Okapi,,,B,Hetedikesek,,ZsB,,Beluga
5,1,Lemur,,Monguz,,,Beluga,,,Okapi,ZsA,,Hetedikesek,,ZsB,,B
5,1,Lemur,,Monguz,,,,Beluga,,Okapi,B,,Hetedikesek,,ZsB,,ZsA
5,1,Lemur,,Monguz,,,,Beluga,,Okapi,,B,Hetedikesek,,ZsA,,ZsB
5,1,Lemur,,Monguz,,,ZsA,Beluga,,Okapi,,,Hetedikesek,,ZsB,,B
5,1,Lemur,,Monguz,,,,Beluga,,Okapi,,ZsA,Hetedikesek,,ZsB,,B
5,1,Lemur,,Monguz,,,ZsA,,Beluga,Okapi,,,Hetedikesek,,ZsB,,B
5,1,Lemur,,Monguz,,,ZsA,,,Okapi,,B,Hetedikesek,,ZsB,,Beluga
5,1,Lemur,,Monguz,,,ZsB,,Beluga,,,B,Hetedikesek,,Okapi,,ZsA
5,1,Lemur,,Monguz,,,ZsB,,Beluga,,ZsA,,Hetedikesek,,Okapi,B,
5,1,,Lemur,Monguz,,,Beluga,,Okapi,,B,,Hetedikesek,,ZsB,,ZsA
5,1,,Lemur,Monguz,,,ZsB,,Beluga,,ZsA,,Hetedikesek,,Okapi,,B
5,1,,Lemur,,Okapi,,,Monguz,Beluga,,ZsA,,Hetedikesek,,ZsB,,B
5,1,,Lemur,,ZsA,,,Monguz,,Okapi,,B,Hetedikesek,,ZsB,,Beluga
5,1,,Lemur,,Okapi,,,Beluga,,Monguz,,B,Hetedikesek,,ZsB,,ZsA
5,1,,Lemur,,Okapi,,ZsA,,Beluga,,Monguz,,Hetedikesek,,ZsB,B,
5,1,,Lemur,,B,,Beluga,,Okapi,,Monguz,,Hetedikesek,,ZsB,ZsA,
5,1,,Lemur,,ZsA,,Beluga,,Okapi,,Monguz,,Hetedikesek,,ZsB,B,
5,1,,Lemur,,B,,,Beluga,Okapi,,Monguz,,Hetedikesek,,ZsB,,ZsA
5,1,,Lemur,,ZsA,,,Beluga,Okapi,,Monguz,,Hetedikesek,,ZsB,,B
5,1,,Lemur,,B,,ZsA,,Okapi,,Monguz,,Hetedikesek,,ZsB,Beluga,
5,1,,Lemur,,B,,,Beluga,,Okapi,Monguz,,Hetedikesek,,ZsB,,ZsA
5,1,,Lemur,,ZsA,,,Beluga,,Okapi,Monguz,,Hetedikesek,,ZsB,,B
5,1,,ZsA,,Okapi,,,Monguz,,Lemur,,B,Hetedikesek,,ZsB,,Beluga
5,1,,ZsA,,Okapi,,,Beluga,,Lemur,Monguz,,Hetedikesek,,ZsB,,B
5,1,Lemur,,Monguz,,,Beluga,,Okapi,ZsA,,B,,Hetedikesek,,ZsB,
5,1,Lemur,,Monguz,,,Beluga,,Okapi,,,B,,Hetedikesek,,ZsB,ZsA
5,1,Lemur,,Monguz,,,Beluga,,Okapi,,ZsA,,,Hetedikesek,ZsB,,B
5,1,Lemur,,Monguz,,,ZsB,,Okapi,ZsA,,B,,Hetedikesek,,Beluga,
5,1,Lemur,,Monguz,,,ZsB,,Okapi,,,B,,Hetedikesek,,Beluga,ZsA
5,1,Lemur,,Monguz,,,ZsA,,Okapi,,,B,,Hetedikesek,ZsB,,Beluga
5,1,Lemur,,Monguz,,,Beluga,,,Okapi,,B,,Hetedikesek,,ZsB,ZsA
5,1,Lemur,,Monguz,ZsA,,,Beluga,,Okapi,,B,,Hetedikesek,,ZsB,
5,1,Lemur,,Monguz,,,,Beluga,,Okapi,,B,,Hetedikesek,ZsA,,ZsB
5,1,Lemur,,Monguz,ZsB,,,Beluga,,Okapi,,B,,Hetedikesek,,ZsA,
5,1,Lemur,,Monguz,,,,Beluga,,Okapi,,B,,Hetedikesek,,ZsA,ZsB
5,1,Lemur,,Monguz,,,ZsB,Beluga,,Okapi,,B,,Hetedikesek,,,ZsA
5,1,Lemur,,Monguz,,,,Beluga,,Okapi,,ZsA,,Hetedikesek,ZsB,,B
5,1,Lemur,,Monguz,,,ZsB,,Beluga,Okapi,,B,,Hetedikesek,,,ZsA
5,1,Lemur,,Monguz,,,ZsB,,,Okapi,,B,,Hetedikesek,,Beluga,ZsA
5,1,Lemur,,Monguz,,,ZsA,,,Okapi,,B,,Hetedikesek,ZsB,,Beluga
5,1,Lemur,,Monguz,,,ZsB,,Beluga,,,B,,Hetedikesek,Okapi,,ZsA
5,1,Lemur,,ZsB,,,Beluga,Monguz,,Okapi,,B,,Hetedikesek,,ZsA,
5,1,Lemur,,ZsB,,,ZsA,Monguz,,Okapi,,B,,Hetedikesek,,Beluga,
5,1,Lemur,,ZsB,,,,Monguz,,Okapi,,B,,Hetedikesek,,Beluga,ZsA
5,1,Lemur,,ZsB,,,Beluga,,Okapi,,Monguz,B,,Hetedikesek,,ZsA,
5,1,Lemur,,ZsB,,,ZsA,,Okapi,,Monguz,B,,Hetedikesek,,Beluga,
5,1,,Lemur,,ZsA,,Beluga,Monguz,,Okapi,,B,,Hetedikesek,,ZsB,
5,1,,Lemur,,ZsB,,Beluga,Monguz,,Okapi,,B,,Hetedikesek,,ZsA,
5,1,,Lemur,,ZsA,,ZsB,Monguz,,Okapi,,B,,Hetedikesek,,Beluga,
5,1,,Lemur,,ZsB,,ZsA,Monguz,,Okapi,,B,,Hetedikesek,,Beluga,
5,1,,Lemur,,ZsB,,,Monguz,,Okapi,,B,,Hetedikesek,,Beluga,ZsA
5,1,,Lemur,,ZsA,,,Monguz,,Okapi,,B,,Hetedikesek,ZsB,,Beluga
5,1,,Lemur,,Okapi,,,Beluga,,Monguz,,B,,Hetedikesek,ZsB,,ZsA
5,1,,Lemur,,Okapi,,ZsA,,Beluga,,Monguz,B,,Hetedikesek,,ZsB,
5,1,,Lemur,,Okapi,,ZsB,,Beluga,,Monguz,B,,Hetedikesek,,ZsA,
5,1,,Lemur,,ZsA,,Beluga,,Okapi,,Monguz,B,,Hetedikesek,,ZsB,
5,1,,Lemur,,ZsB,,Beluga,,Okapi,,Monguz,B,,Hetedikesek,,ZsA,
5,1,,Lemur,,ZsA,,ZsB,,Okapi,,Monguz,B,,Hetedikesek,,Beluga,
5,1,,Lemur,,ZsB,,ZsA,,Okapi,,Monguz,B,,Hetedikesek,,Beluga,
5,1,,ZsA,,Okapi,,Beluga,Monguz,,Lemur,,B,,Hetedikesek,,ZsB,
5,1,,ZsA,,Okapi,,ZsB,Monguz,,Lemur,,B,,Hetedikesek,,Beluga,
5,1,,ZsA,,Okapi,,,Monguz,,Lemur,,B,,Hetedikesek,ZsB,,Beluga
5,1,Lemur,,Monguz,,,ZsB,Beluga,,Okapi,,B,,,Hetedikesek,,ZsA
5,1,Lemur,,Monguz,,,,Beluga,,Okapi,,B,,ZsB,Hetedikesek,,ZsA
5,1,Lemur,,Monguz,,,ZsB,,Beluga,Okapi,,B,,,Hetedikesek,,ZsA
5,1,Lemur,,ZsB,,,,Beluga,,Okapi,,B,,Monguz,Hetedikesek,,ZsA
5,1,,Lemur,,ZsB,,,Beluga,,Okapi,,B,,Monguz,Hetedikesek,,ZsA
5,1,Lemur,,Monguz,,,Beluga,,Okapi,,ZsA,B,,ZsB,,Hetedikesek,
5,1,Lemur,,Monguz,,,ZsB,,Okapi,,ZsA,B,,Beluga,,Hetedikesek,
5,1,Lemur,,Monguz,,,ZsA,Beluga,,Okapi,,B,,ZsB,,Hetedikesek,
5,1,Lemur,,Monguz,,,,Beluga,,Okapi,,B,,ZsB,,Hetedikesek,ZsA
5,1,Lemur,,Monguz,,,ZsA,,Beluga,Okapi,,B,,ZsB,,Hetedikesek,
5,1,Lemur,,ZsB,,,Beluga,,Okapi,,ZsA,B,,Monguz,,Hetedikesek,
5,1,Lemur,,ZsB,,,ZsA,Beluga,,Okapi,,B,,Monguz,,Hetedikesek,
5,1,Lemur,,ZsB,,,,Beluga,,Okapi,,B,,Monguz,,Hetedikesek,ZsA
5,1,Lemur,,ZsB,,,ZsA,,Beluga,Okapi,,B,,Monguz,,Hetedikesek,
5,1,,Lemur,,Okapi,,ZsB,,Beluga,,ZsA,B,,Monguz,,Hetedikesek,
5,1,,Lemur,,ZsB,,Beluga,,Okapi,,ZsA,B,,Monguz,,Hetedikesek,
5,1,,Lemur,,ZsA,,ZsB,Beluga,,Okapi,,B,,Monguz,,Hetedikesek,
5,1,,Lemur,,ZsB,,ZsA,Beluga,,Okapi,,B,,Monguz,,Hetedikesek,
5,1,,Lemur,,ZsB,,,Beluga,,Okapi,,B,,Monguz,,Hetedikesek,ZsA
5,1,,Lemur,,ZsA,,ZsB,,Beluga,Okapi,,B,,Monguz,,Hetedikesek,
5,1,,Lemur,,ZsB,,ZsA,,Beluga,Okapi,,B,,Monguz,,Hetedikesek,
5,1,,ZsA,,Okapi,,ZsB,Beluga,,Lemur,,B,,Monguz,,Hetedikesek,
5,1,,ZsA,,Okapi,,ZsB,,Beluga,Lemur,,B,,Monguz,,Hetedikesek,
5,1,,ZsA,,ZsB,,Beluga,,Okapi,Lemur,,B,,Monguz,,Hetedikesek,
5,1,,ZsA,,ZsB,,Beluga,Monguz,,Okapi,,B,,Lemur,,Hetedikesek,
5,1,,ZsA,,Okapi,,ZsB,,Beluga,,Monguz,B,,Lemur,,Hetedikesek,
5,1,,ZsA,,ZsB,,Beluga,,Okapi,,Monguz,B,,Lemur,,Hetedikesek,
5,1,Lemur,,Monguz,Okapi,,,Beluga,,ZsA,,B,,,ZsB,,Hetedikesek
5,1,Lemur,,Monguz,Okapi,,ZsA,,Beluga,,,B,,,ZsB,,Hetedikesek
5,1,Lemur,,Monguz,ZsA,,Beluga,,Okapi,,,B,,,ZsB,,Hetedikesek
5,1,Lemur,,Monguz,,,Beluga,,Okapi,,ZsA,B,,ZsB,,,Hetedikesek
5,1,Lemur,,Monguz,,,Beluga,,Okapi,,,B,ZsA,,ZsB,,Hetedikesek
5,1,Lemur,,Monguz,,,Beluga,,Okapi,,,B,,ZsB,ZsA,,Hetedikesek
5,1,Lemur,,Monguz,,,Beluga,,Okapi,,,B,,ZsB,,ZsA,Hetedikesek
5,1,Lemur,,Monguz,,,ZsA,,Okapi,,,B,,Beluga,,ZsB,Hetedikesek
5,1,Lemur,,Monguz,,,ZsB,,Okapi,,ZsA,B,,Beluga,,,Hetedikesek
5,1,Lemur,,Monguz,,,ZsB,,Okapi,,,B,,Beluga,ZsA,,Hetedikesek
5,1,Lemur,,Monguz,,,ZsB,,Okapi,,,B,,Beluga,,ZsA,Hetedikesek
5,1,Lemur,,Monguz,,,ZsB,,Okapi,,ZsA,B,,,Beluga,,Hetedikesek
5,1,Lemur,,Monguz,,,ZsA,,Okapi,,,B,,ZsB,,Beluga,Hetedikesek
5,1,Lemur,,Monguz,ZsA,,Beluga,,,Okapi,,B,,,ZsB,,Hetedikesek
5,1,Lemur,,Monguz,,,Beluga,ZsA,,Okapi,,B,,,ZsB,,Hetedikesek
5,1,Lemur,,Monguz,,,Beluga,,ZsA,Okapi,,B,,,ZsB,,Hetedikesek
5,1,Lemur,,Monguz,,,Beluga,,,Okapi,,B,ZsA,,ZsB,,Hetedikesek
5,1,Lemur,,Monguz,,,Beluga,,,Okapi,,B,,ZsB,ZsA,,Hetedikesek
5,1,Lemur,,Monguz,,,Beluga,,,Okapi,,B,,ZsB,,ZsA,Hetedikesek
5,1,Lemur,,Monguz,,,ZsA,Beluga,,Okapi,,B,,ZsB,,,Hetedikesek
5,1,Lemur,,Monguz,,,,Beluga,,Okapi,,B,,ZsA,ZsB,,Hetedikesek
5,1,Lemur,,Monguz,ZsB,,,Beluga,,Okapi,,B,,,ZsA,,Hetedikesek
5,1,Lemur,,Monguz,,,ZsA,,Beluga,Okapi,,B,,ZsB,,,Hetedikesek
5,1,Lemur,,Monguz,,,ZsA,,,Okapi,,B,,Beluga,,ZsB,Hetedikesek
5,1,Lemur,,Monguz,,,,ZsA,,Okapi,,B,,Beluga,ZsB,,Hetedikesek
5,1,Lemur,,Monguz,,,ZsB,,,Okapi,,B,,Beluga,ZsA,,Hetedikesek
5,1,Lemur,,Monguz,,,ZsB,,,Okapi,,B,,Beluga,,ZsA,Hetedikesek
5,1,Lemur,,Monguz,,,ZsA,,,Okapi,,B,,ZsB,,Beluga,Hetedikesek
5,1,Lemur,,Monguz,,,ZsA,,Beluga,,Okapi,B,,,ZsB,,Hetedikesek
5,1,Lemur,,Monguz,,,,Beluga,,ZsA,,B,Okapi,,ZsB,,Hetedikesek
5,1,Lemur,,Monguz,,,ZsA,,Beluga,,,B,Okapi,,ZsB,,Hetedikesek
5,1,Lemur,,Monguz,,,ZsB,Beluga,,ZsA,,B,,,Okapi,,Hetedikesek
5,1,Lemur,,Monguz,,,,Beluga,,ZsA,,B,,ZsB,Okapi,,Hetedikesek
5,1,Lemur,,Monguz,,,ZsA,,Beluga,,,B,,ZsB,Okapi,,Hetedikesek
5,1,Lemur,,Monguz,,,ZsB,,Beluga,ZsA,,B,,,Okapi,,Hetedikesek
5,1,Lemur,,,ZsA,,Beluga,Monguz,,Okapi,,B,,,ZsB,,Hetedikesek
5,1,Lemur,,ZsB,,,Beluga,Monguz,,Okapi,,B,,,ZsA,,Hetedikesek
5,1,Lemur,,,ZsA,,,Monguz,,Okapi,,B,,Beluga,ZsB,,Hetedikesek
5,1,Lemur,,ZsB,,,,Monguz,,Okapi,,B,,Beluga,ZsA,,Hetedikesek
5,1,Lemur,,ZsB,,,,Monguz,,Okapi,,B,,Beluga,,ZsA,Hetedikesek
5,1,Lemur,,,Okapi,,ZsA,,Beluga,,Monguz,B,,,ZsB,,Hetedikesek
5,1,Lemur,,,ZsA,,Beluga,,Okapi,,Monguz,B,,,ZsB,,Hetedikesek
5,1,Lemur,,ZsB,,,Beluga,,Okapi,,Monguz,B,,,ZsA,,Hetedikesek
5,1,Lemur,,ZsB,,,ZsA,,Beluga,,Monguz,B,,,Okapi,,Hetedikesek
5,1,Lemur,,,Okapi,,,Beluga,,ZsA,,B,,Monguz,ZsB,,Hetedikesek
5,1,Lemur,,,Okapi,,ZsA,,Beluga,,,B,,Monguz,ZsB,,Hetedikesek
5,1,Lemur,,,ZsA,,Beluga,,Okapi,,,B,,Monguz,ZsB,,Hetedikesek
5,1,Lemur,,ZsB,,,Beluga,,Okapi,,ZsA,B,,Monguz,,,Hetedikesek
5,1,Lemur,,ZsB,,,Beluga,,Okapi,,,B,,Monguz,ZsA,,Hetedikesek
5,1,Lemur,,ZsB,,,Beluga,,Okapi,,,B,,Monguz,,ZsA,Hetedikesek
5,1,Lemur,,ZsB,,,ZsA,,Okapi,,,B,,Monguz,,Beluga,Hetedikesek
5,1,Lemur,,,ZsA,,Beluga,,,Okapi,,B,,Monguz,ZsB,,Hetedikesek
5,1,Lemur,,ZsB,,,Beluga,,,Okapi,,B,,Monguz,ZsA,,Hetedikesek
5,1,Lemur,,ZsB,,,Beluga,,,Okapi,,B,,Monguz,,ZsA,Hetedikesek
5,1,Lemur,,,ZsA,,,Beluga,,Okapi,,B,,Monguz,,ZsB,Hetedikesek
5,1,Lemur,,ZsB,,,ZsA,Beluga,,Okapi,,B,,Monguz,,,Hetedikesek
5,1,Lemur,,,ZsB,,,Beluga,,Okapi,,B,,Monguz,ZsA,,Hetedikesek
5,1,Lemur,,,ZsB,,,Beluga,,Okapi,,B,,Monguz,,ZsA,Hetedikesek
5,1,Lemur,,ZsB,,,ZsA,,Beluga,Okapi,,B,,Monguz,,,Hetedikesek
5,1,Lemur,,ZsB,,,ZsA,,,Okapi,,B,,Monguz,,Beluga,Hetedikesek
5,1,Lemur,,ZsB,,,,Beluga,,ZsA,,B,,Monguz,Okapi,,Hetedikesek
5,1,Lemur,,ZsB,,,ZsA,,Beluga,,,B,,Monguz,Okapi,,Hetedikesek
5,1,,Lemur,,Okapi,,Beluga,Monguz,,ZsA,,B,,,ZsB,,Hetedikesek
5,1,,Lemur,,Okapi,,,Monguz,,ZsA,,B,,Beluga,ZsB,,Hetedikesek
5,1,,Lemur,,ZsB,,Beluga,Monguz,,Okapi,,B,,,ZsA,,Hetedikesek
5,1,,Lemur,,ZsA,,,Monguz,,Okapi,,B,,Beluga,,ZsB,Hetedikesek
5,1,,Lemur,,ZsB,,,Monguz,,Okapi,,B,,Beluga,ZsA,,Hetedikesek
5,1,,Lemur,,ZsB,,,Monguz,,Okapi,,B,,Beluga,,ZsA,Hetedikesek
5,1,,Lemur,,ZsA,,,Monguz,,Okapi,,B,,ZsB,,Beluga,Hetedikesek
5,1,,Lemur,,Okapi,,Beluga,,Monguz,,ZsA,B,,,ZsB,,Hetedikesek
5,1,,Lemur,,ZsA,,Beluga,,Monguz,Okapi,,B,,,ZsB,,Hetedikesek
5,1,,Lemur,,Okapi,,ZsA,Beluga,,Monguz,,B,,,ZsB,,Hetedikesek
5,1,,Lemur,,Okapi,,ZsA,,Beluga,Monguz,,B,,,ZsB,,Hetedikesek
5,1,,Lemur,,ZsA,,Beluga,,Okapi,Monguz,,B,,,ZsB,,Hetedikesek
5,1,,Lemur,,Okapi,,ZsB,,Beluga,,Monguz,B,,,ZsA,,Hetedikesek
5,1,,Lemur,,ZsB,,Beluga,,Okapi,,Monguz,B,,,ZsA,,Hetedikesek
5,1,,Lemur,,ZsA,,ZsB,,Beluga,,Monguz,B,,,Okapi,,Hetedikesek
5,1,,Lemur,,ZsB,,ZsA,,Beluga,,Monguz,B,,,Okapi,,Hetedikesek
5,1,,Lemur,,Okapi,,Beluga,,,ZsA,,B,,Monguz,ZsB,,Hetedikesek
5,1,,Lemur,,Okapi,,,Beluga,,ZsA,,B,,Monguz,,ZsB,Hetedikesek
5,1,,Lemur,,Okapi,,ZsA,,Beluga,,,B,,Monguz,,ZsB,Hetedikesek
5,1,,Lemur,,Okapi,,ZsB,,Beluga,,ZsA,B,,Monguz,,,Hetedikesek
5,1,,Lemur,,Okapi,,ZsB,,Beluga,,,B,,Monguz,ZsA,,Hetedikesek
5,1,,Lemur,,Okapi,,ZsB,,Beluga,,,B,,Monguz,,ZsA,Hetedikesek
5,1,,Lemur,,B,,Beluga,,Okapi,,ZsA,,,Monguz,ZsB,,Hetedikesek
5,1,,Lemur,,ZsA,,Beluga,,Okapi,,,B,,Monguz,,ZsB,Hetedikesek
5,1,,Lemur,,ZsB,,Beluga,,Okapi,,ZsA,B,,Monguz,,,Hetedikesek
5,1,,Lemur,,ZsB,,Beluga,,Okapi,,,B,,Monguz,ZsA,,Hetedikesek
5,1,,Lemur,,ZsB,,Beluga,,Okapi,,,B,,Monguz,,ZsA,Hetedikesek
5,1,,Lemur,,ZsA,,ZsB,,Okapi,,,B,,Monguz,,Beluga,Hetedikesek
5,1,,Lemur,,ZsB,,ZsA,,Okapi,,,B,,Monguz,,Beluga,Hetedikesek
5,1,,Lemur,,ZsA,,Beluga,,,Okapi,,B,,Monguz,,ZsB,Hetedikesek
5,1,,Lemur,,ZsB,,Beluga,,,Okapi,,B,,Monguz,ZsA,,Hetedikesek
5,1,,Lemur,,ZsB,,Beluga,,,Okapi,,B,,Monguz,,ZsA,Hetedikesek
5,1,,Lemur,,B,,,Beluga,,Okapi,,ZsA,,Monguz,ZsB,,Hetedikesek
5,1,,Lemur,,ZsA,,ZsB,Beluga,,Okapi,,B,,Monguz,,,Hetedikesek
5,1,,Lemur,,ZsB,,ZsA,Beluga,,Okapi,,B,,Monguz,,,Hetedikesek
5,1,,Lemur,,ZsA,,ZsB,,Beluga,Okapi,,B,,Monguz,,,Hetedikesek
5,1,,Lemur,,ZsB,,ZsA,,Beluga,Okapi,,B,,Monguz,,,Hetedikesek
5,1,,Lemur,,ZsA,,ZsB,,,Okapi,,B,,Monguz,,Beluga,Hetedikesek
5,1,,Lemur,,ZsB,,ZsA,,,Okapi,,B,,Monguz,,Beluga,Hetedikesek
5,1,,Lemur,,ZsB,,,Beluga,,ZsA,,B,,Monguz,Okapi,,Hetedikesek
5,1,,Lemur,,ZsA,,ZsB,,Beluga,,,B,,Monguz,Okapi,,Hetedikesek
5,1,,Lemur,,ZsB,,ZsA,,Beluga,,,B,,Monguz,Okapi,,Hetedikesek
5,1,,ZsA,,ZsB,,,Lemur,,Okapi,,B,,Monguz,,Beluga,Hetedikesek
5,1,,ZsA,,Okapi,,,Monguz,,Lemur,,B,,Beluga,,ZsB,Hetedikesek
5,1,,ZsA,,Okapi,,,Monguz,,Lemur,,B,,ZsB,,Beluga,Hetedikesek
5,1,,ZsA,,ZsB,,Beluga,Monguz,,Lemur,,B,,,Okapi,,Hetedikesek
5,1,,ZsA,,ZsB,,,Monguz,,Lemur,,B,,Beluga,Okapi,,Hetedikesek
5,1,,ZsA,,Okapi,,Beluga,,Monguz,Lemur,,B,,,ZsB,,Hetedikesek
5,1,,ZsA,,Okapi,,Beluga,,,Lemur,,B,,Monguz,,ZsB,Hetedikesek
5,1,,ZsA,,Okapi,,ZsB,Beluga,,Lemur,,B,,Monguz,,,Hetedikesek
5,1,,ZsA,,Okapi,,ZsB,,Beluga,Lemur,,B,,Monguz,,,Hetedikesek
5,1,,ZsA,,Okapi,,ZsB,,,Lemur,,B,,Monguz,,Beluga,Hetedikesek
5,1,,ZsA,,ZsB,,Beluga,,Okapi,Lemur,,B,,Monguz,,,Hetedikesek
5,1,,ZsA,,ZsB,,Beluga,,,Lemur,,B,,Monguz,Okapi,,Hetedikesek
5,1,,ZsA,,B,,,Beluga,,Okapi,,Lemur,,Monguz,ZsB,,Hetedikesek
5,1,,,Monguz,B,,Beluga,,Okapi,,ZsA,,Lemur,,ZsB,,Hetedikesek
5,1,,ZsA,Monguz,,,Beluga,,Okapi,,B,,Lemur,,ZsB,,Hetedikesek
5,1,,ZsA,,Okapi,,,Beluga,,Monguz,,B,Lemur,,ZsB,,Hetedikesek
5,1,,ZsA,,B,,,Beluga,Okapi,,Monguz,,Lemur,,ZsB,,Hetedikesek
5,1,,ZsA,,B,,,Beluga,,Okapi,Monguz,,Lemur,,ZsB,,Hetedikesek
5,1,,Monguz,,ZsA,,,Beluga,,Okapi,,B,,Lemur,ZsB,,Hetedikesek
5,1,,ZsA,,ZsB,,Beluga,Monguz,,Okapi,,B,,Lemur,,,Hetedikesek
5,1,,ZsA,,ZsB,,,Monguz,,Okapi,,B,,Lemur,Beluga,,Hetedikesek
5,1,,ZsA,,Okapi,,Beluga,,Monguz,,,B,,Lemur,ZsB,,Hetedikesek
5,1,,ZsA,,Okapi,,Beluga,,,Monguz,,B,,Lemur,ZsB,,Hetedikesek
5,1,,ZsA,,Okapi,,,Beluga,,Monguz,,B,,Lemur,,ZsB,Hetedikesek
5,1,,ZsA,,ZsB,,,Beluga,,Monguz,,B,,Lemur,Okapi,,Hetedikesek
5,1,,ZsA,,Okapi,,ZsB,,Beluga,,Monguz,B,,Lemur,,,Hetedikesek
5,1,,ZsA,,B,,Beluga,,Okapi,,Monguz,,,Lemur,ZsB,,Hetedikesek
5,1,,ZsA,,ZsB,,Beluga,,Okapi,,Monguz,B,,Lemur,,,Hetedikesek
5,1,,ZsA,,B,,,Beluga,,Okapi,,Monguz,,Lemur,ZsB,,Hetedikesek
